,pl_101,pl_102,pl_104,pl_106,pl_107,pl_111,pl_112,pl_113,pl_118,pl_119
LOC111331497,2.266097533,2.444712813,2.503352401,2.297000022,3.227085024,2.086105187,2.215756869,2.23179893,2.152093007,2.334310406
LOC111330225,1.880581434,1.808734122,2.306677294,2.806629706,1.799954525,2.47317945,1.894503098,1.953342778,2.056292038,1.97221926
LOC111331789,3.052847723,3.014600873,3.187970833,3.496693086,3.457565746,3.64339402,3.170065298,3.340229251,3.341964652,3.095112341
LOC111331600,1.979615328,2.280920224,1.849146907,1.789260594,2.190527697,2.313002217,2.143247614,2.35545022,2.171169726,2.164584423
LOC111331590,3.506477037,3.733446754,3.64889294,3.473714723,3.39678866,3.44187933,3.534415311,3.739448943,3.601403196,3.413893563
LOC111330825,6.286759589,6.556951722,6.454213997,6.595600838,6.139776842,6.542936294,6.25831493,6.601579681,6.255954424,6.481793629
LOC111330810,3.980661374,4.040306487,3.859627249,3.638237158,3.621789686,3.650933554,3.853338329,3.522745124,3.932951457,4.049510252
LOC111330521,3.802370142,3.542699266,3.842147338,4.241587344,4.03512933,3.755397658,3.950435968,3.950035843,4.101860958,3.784241078
LOC111330257,4.184266045,3.732396963,3.684011937,4.007579115,3.646707466,3.996741161,3.876902903,3.893496249,3.9556784,3.625826073
LOC111332155,2.733412357,2.789509259,2.782932701,2.466009441,3.293922689,2.843475999,2.603177724,2.843068789,2.780282381,2.742046407
LOC111331294,2.708678293,3.154955316,3.050431549,3.064837761,3.097361955,3.004438584,2.952518078,2.583165526,2.786398562,2.823432878
LOC111331286,2.663202306,2.16089128,2.761035624,2.438704644,2.291087479,2.974519856,2.674445603,3.14317235,3.315032412,3.126164404
LOC111330276,3.038504712,2.725491601,2.97302376,2.715226668,3.252615474,2.583596813,3.111042488,2.931803134,3.080924184,2.958978989
LOC111330590,4.649418626,4.60559962,4.865244008,4.987249229,4.884072777,4.497247494,4.262927994,4.668485296,4.712783785,4.251818971
LOC111330287,4.525678482,4.556823361,4.302549531,4.998467069,4.548697301,4.541889361,4.65073634,4.612660987,4.292452391,4.624981819
LOC111332183,2.304433383,2.426660977,2.328641351,2.606026821,2.610329831,2.906945411,2.146774983,2.351527893,2.293987836,2.373582743
LOC111331762,2.348128004,2.511334967,2.124307073,2.254857422,2.103781751,1.795856824,2.561609176,2.276116535,3.098835866,2.129657566
LOC111331017,2.994328935,3.179469865,3.154997089,2.555518912,2.707918912,2.630063418,2.229456674,2.605722207,2.573635392,2.555764238
LOC111330619,4.818328951,4.595889093,5.148258091,5.342836486,5.376610404,5.020308821,5.195734274,5.330112166,4.949124423,4.882189901
LOC111330355,5.702217273,5.780524293,5.790164619,5.97457902,5.799706374,5.356731702,5.845248298,5.687176801,5.780742102,5.873387155
LOC111331533,5.287542928,5.39125024,5.267241614,4.613744763,5.093108788,5.282510636,5.456906828,5.339055608,4.425724793,5.16896276
LOC111330295,2.164863445,2.31992968,1.720883522,1.653021553,2.270202156,1.899959979,1.915493397,1.771739432,1.749806173,2.126637189
LOC111332230,3.811864713,3.534754642,4.09886538,4.279824578,3.894154142,3.724779777,3.430616621,3.47823559,3.799628706,3.28074609
LOC111332210,4.06150216,3.884084577,4.178515401,4.354749874,4.278102934,3.475474634,4.142397276,3.610099186,4.296015663,3.640687784
LOC111330914,2.645439621,2.025373364,2.189318824,2.174123546,2.761613184,2.594272729,2.239818955,2.47737528,2.45283092,2.501493625
LOC111330922,2.215662939,2.036564556,2.159667022,1.852054552,2.349719784,1.966230246,2.199385177,2.408382261,2.394023294,2.432893846
LOC111332274,4.08261519,3.827379011,4.147391735,3.97021785,3.940335956,4.078989007,4.200636914,3.850272441,3.512902641,3.709481152
LOC111330900,3.50903604,3.832070355,3.517152101,3.565528058,3.928559873,3.864375988,3.615513346,3.813367038,3.511437212,3.808343439
LOC111330892,4.601561516,4.65051913,4.500999225,4.213427493,4.455952537,5.016878336,4.946065744,4.748599774,4.627162997,4.811152723
LOC111332266,7.437250687,7.204106372,7.631702712,7.187594641,7.272523215,7.585393393,7.601354194,7.718720549,7.773853735,7.629574632
LOC111330759,9.210518371,9.228841427,9.394237599,9.465603335,9.196345528,9.657152046,9.392449115,9.693401516,9.329975538,9.382494898
LOC111332818,2.861379697,2.870225409,3.393357264,3.068106276,2.739908144,2.748661741,2.256911608,2.94860303,2.767460127,2.019545922
LOC111332747,3.260184421,3.413173731,3.652314808,4.057933781,3.548790596,2.744070168,2.546812428,3.195558879,3.10225372,2.503789219
LOC111332767,3.128849116,2.567112887,2.859786991,3.162093497,2.915411585,2.357598476,2.584431866,2.700566842,2.838643697,2.503313868
LOC111332739,3.82025314,3.440025149,3.76531955,4.285476531,3.407616126,2.724731081,2.401100839,2.940515013,2.76394687,2.270937297
LOC111332865,5.339502055,5.29344583,5.424161137,5.567802411,5.080552181,4.914340374,5.0753459,5.12744618,5.049596512,4.928511657
LOC111332859,3.356991819,3.787863938,4.098184953,3.658797314,3.312419621,3.835395161,3.465483491,3.379776662,3.298735126,3.240304135
LOC111332840,3.301512987,2.894427374,3.190665737,3.215012137,3.15680252,3.210971195,3.489986464,2.993181203,3.000327398,3.019978382
LOC111332732,3.630102796,3.546521487,4.133026349,4.234407778,4.172270511,2.958324309,2.551806561,3.127199563,3.141379541,2.520155517
LOC111333121,2.541159538,1.771199344,2.170142204,1.781249769,2.038109337,2.074503688,1.498515255,1.918241824,1.824808012,1.539737802
LOC111332406,1.890909933,2.14323892,1.880339511,1.84583194,1.983006392,1.925228577,2.048878512,1.973459449,2.538918273,1.709921019
LOC111332462,3.488882587,3.76330249,3.875881915,4.009800362,3.834462417,3.605500599,3.863215992,3.667581701,3.643982002,3.559545872
LOC111332924,1.804339076,1.809925221,1.863059595,1.982166318,2.080498164,1.908822317,2.480316197,2.040025366,2.064830702,1.691708483
LOC111333440,1.84285618,1.77342453,2.251104734,1.872579696,2.007900665,2.055670441,1.965550129,1.910404017,2.27482938,2.317427229
LOC111332579,4.266956411,4.037968088,3.908187581,4.237627567,4.258710206,3.991153356,4.344592509,4.135102314,4.178757588,4.100410954
LOC111332433,3.580364771,3.352488243,3.516553377,3.501436128,3.479157005,3.238289638,3.186176845,3.37557674,3.644284361,3.50312749
LOC111332439,2.497923413,2.404907428,1.84688842,2.249356281,2.856409305,2.689052061,2.058805669,2.191498636,2.303350383,2.032782294
LOC111333697,3.7332468,3.597267759,3.741159094,4.409934999,4.536467792,4.018069424,4.194099907,4.272579845,4.235566916,4.248173302
LOC111333709,4.184794477,3.921746279,4.038460416,3.910164178,4.222114297,4.19950308,4.840215112,4.539715162,4.278293605,4.603571008
LOC111333587,4.1251026,4.162961547,4.424091879,5.135051499,4.559256814,4.471986774,4.756597308,4.417493398,4.682019985,4.223277967
LOC111332574,3.591506693,3.420215361,3.065735513,3.043433305,3.122365437,3.559950612,3.213047532,3.573092613,2.806945005,2.864086579
LOC111332564,5.333291923,5.51841198,5.21479016,4.907919711,5.100325997,5.29550758,5.123942821,5.274096967,5.168604047,5.332590855
LOC111332673,2.307795319,2.08465433,2.018935856,1.830499317,2.228490432,1.946804015,2.074967483,2.253895665,2.659495502,2.347883103
LOC111333216,3.257614481,3.374209954,3.702351783,3.351378632,3.017490775,3.017979015,3.521579562,3.139380451,2.697259118,2.917669851
LOC111333069,4.473900892,3.849486821,4.791996082,4.988161704,4.704601509,4.984208223,4.752609064,4.74148719,4.713186926,4.391122209
LOC111333509,3.454532821,3.395134477,3.481947713,3.644794879,3.128066235,3.275348217,2.884319978,3.23774033,3.50919411,3.763092125
LOC111332386,4.446255082,3.934194963,3.815616794,3.792288754,4.201965968,4.179874575,4.606693698,4.302162846,4.566827452,4.482422413
LOC111333729,5.163326579,5.036387669,5.16197828,5.720055186,5.28586285,5.315979452,4.697826479,4.702097232,4.962518941,4.943050613
LOC111333754,2.974747549,2.983117826,3.151368601,3.262939532,3.279018227,3.320350954,3.531578167,3.151223546,3.114947961,3.433338814
LOC111332506,3.937563454,3.919438827,4.267281114,4.26617095,4.560155344,4.190897969,4.224709711,3.955094183,3.647194734,3.729395836
LOC111333419,2.049415696,1.866217614,1.970315849,1.809182225,2.167347539,1.891833484,2.015828296,1.855185057,2.297793089,1.56755537
LOC111332724,7.003193047,7.316657419,7.294924909,7.83568112,7.531227114,7.504593239,7.750608773,7.482101699,7.635776216,7.674979831
LOC111332707,3.419295212,3.098321501,3.366401906,3.237817281,3.178024702,2.925266229,2.857787204,3.236428157,3.400355603,3.100669435
LOC111332697,2.74618135,2.860076836,3.312048482,3.467492098,3.200346645,2.77503883,2.698261404,3.185226987,3.233616891,3.408805707
LOC111332495,3.30330936,3.991710085,3.487075412,3.346882063,3.589885112,3.281525812,3.576629877,3.364544391,3.470793031,3.715824484
LOC111333284,5.018753709,4.653996947,4.763616458,4.649447923,4.751725431,4.688303017,3.747121713,4.805870533,4.48907121,4.184636136
LOC111332487,6.258403393,6.140315243,6.779918515,6.602711177,6.411525106,6.393571525,5.365529456,6.763164571,6.034786747,4.96396055
LOC111333468,2.249433706,2.389010691,2.700297624,2.647902205,2.465078519,2.59368865,3.081477051,2.497566139,2.848826984,3.166918398
LOC111333689,2.804467123,2.81297757,2.706843581,2.655745979,2.580443037,2.601811012,2.710802762,2.712193279,2.629748693,2.529877343
LOC111332639,4.821991196,4.926010728,4.869821768,4.667848146,4.988748915,4.499569624,4.918973788,4.223418752,4.659560651,4.745921315
LOC111332618,3.586724485,3.417886109,3.562667533,3.321664878,3.727172269,3.786679375,3.869634541,3.862273878,4.015500038,3.296687306
LOC111333539,5.57638909,5.528224162,5.266131241,5.003480106,5.564860501,5.397461652,5.568502779,5.297203171,5.53844368,5.536434436
LOC111333668,3.581071437,3.442072581,3.837521295,3.166263919,3.969584638,3.746030024,3.776190154,4.181382576,4.039916542,3.995959509
LOC111334965,2.636412509,2.317593224,2.616726243,2.424258507,2.58860875,2.906448306,2.335028599,2.692241757,2.458114165,2.443751227
LOC111334947,4.255084465,4.124843531,4.315398138,4.616517397,3.812080747,4.507695252,3.737530072,4.614344545,3.697566441,3.995779232
LOC111334707,2.448410104,2.794775491,3.185076599,3.143107851,3.072743817,2.735137093,2.844668749,3.118843627,2.677182354,2.798497402
LOC111335436,1.697831708,1.771634834,1.524153266,2.055369366,1.509572876,1.331464219,1.730016306,1.774013931,2.052381091,1.702673455
LOC111335224,3.577099668,3.558540011,3.172081009,3.177375912,2.959441023,3.12977369,3.229441995,2.783410421,3.594056199,3.356396647
LOC111335246,5.484644734,5.352841635,5.279756145,5.286295007,5.101837351,6.040268438,5.343060291,5.451752593,5.021314493,4.742032943
LOC111335231,1.494611363,1.650938697,1.462600137,2.125937386,1.448199599,1.871819338,1.551278033,1.630454237,1.724095033,1.443759093
LOC111334361,2.063983607,2.674230569,2.494632014,2.673455569,2.255386298,2.296234529,2.413003602,2.305891061,2.147146796,2.327756314
LOC111334342,5.436097213,5.798104336,5.154773039,5.440837276,5.630340294,5.072314805,5.456605033,5.498366569,5.611503077,5.697869963
LOC111334351,3.180325989,3.561641886,2.622999508,3.14075687,3.659355164,3.432989006,2.956845442,3.599232106,2.788525514,3.048942991
LOC111333886,5.393160515,5.332904003,5.425899941,5.121280964,5.665420835,5.599773481,5.55845744,5.760816002,5.433675738,5.274139744
LOC111335126,3.322734979,3.572899111,3.695359308,3.477864381,3.140423254,3.942795874,3.450830937,2.787733257,3.217326461,3.385034282
LOC111335281,2.544212329,2.857584489,2.663053931,2.630672301,2.329659084,2.636865974,2.387184008,2.295282191,2.114336907,2.230958206
LOC111334378,3.336023256,3.229562367,3.231995165,3.006919127,3.199071132,3.187762983,3.48646225,3.425870865,3.738294125,3.672024138
LOC111335326,2.527836998,2.158670112,2.103946696,2.369546893,2.201751273,2.594525334,2.044359737,2.256318869,2.287404051,2.353493571
LOC111335137,5.825147506,6.275904447,5.699635017,5.347977861,6.093459614,5.745527627,6.167218367,5.96834928,6.239664215,6.151321218
LOC111334409,5.503781968,5.736536571,5.46758893,5.493664993,5.491568481,5.441467843,4.843497106,5.537712018,5.337221171,5.389427818
LOC111334371,3.139445586,3.319439827,3.374030304,4.307362456,3.415658044,2.804460963,3.772370679,3.654884942,3.437858306,3.305856599
LOC111334297,6.083384686,6.160622505,5.970812148,5.630693436,5.833617318,6.527342608,5.848511428,6.340004991,5.858560773,5.927028605
LOC111334461,2.237267072,1.997541197,1.43451379,1.505486436,2.04074044,1.873882609,1.664898644,1.736089614,1.498006396,1.841148648
LOC111334471,3.123065392,3.252583125,3.250164227,3.171476515,3.134131739,3.514446187,3.070566241,3.414140097,3.379651476,3.136268188
LOC111333809,4.611484831,4.473179777,4.03920875,3.570390072,4.657486732,4.416654733,3.525971069,3.632610009,4.247930123,3.244725973
LOC111334121,4.360022917,4.523543541,4.709201957,4.936982801,4.880456655,4.678228923,4.781673233,4.21384226,4.647507199,4.570537407
LOC111334131,3.912485169,4.121791587,3.961047962,3.586432506,3.798153534,4.012511373,3.893297344,4.115245015,3.615802474,3.904444044
LOC111334141,5.491431866,5.453944891,6.03298555,6.13963981,5.860681876,6.101115592,6.199181159,6.024887967,6.044806768,5.880856975
LOC111334592,5.475781709,5.104865156,5.678268122,5.564009095,5.41693395,5.387387117,4.764760852,5.685358288,4.248290438,4.332807654
LOC111334190,3.538852786,3.190460439,3.813749841,3.787446213,3.88668604,3.603741416,3.437441551,3.468790452,3.832739468,3.595896436
LOC111334186,3.744979022,3.692056442,3.744008964,3.835548738,3.892756365,3.888560845,3.97047834,3.765497335,3.854149112,4.027080102
LOC111335363,3.607829459,3.772309681,3.257751858,3.560192702,3.315070779,4.002284241,3.942098281,3.506696653,4.076083464,3.843965433
LOC111334424,1.730582769,1.736446485,1.492063792,1.41151925,1.732125918,1.564553778,1.693653793,1.652044029,1.836097337,1.836887776
LOC111334265,2.305396242,2.722611801,3.106300554,2.439816689,2.528113251,3.344836322,2.847710717,2.883745612,2.411129164,2.96890296
LOC111334279,2.762227788,2.580834686,2.068161091,2.468278202,2.808603411,2.357856833,2.66232001,2.532184612,2.735900264,3.029373792
LOC111334062,2.247319152,2.598501365,2.307602235,2.052491778,2.173353934,1.751906373,2.234399041,2.441178558,2.16782699,2.529852989
LOC111334081,2.550938793,2.41210838,1.860234327,2.111403583,2.438931053,2.832937906,2.070235576,2.201290843,2.479865151,2.301969331
LOC111334548,5.922298276,5.810969861,6.492353595,6.603515088,6.550720731,6.345013856,6.239120135,6.497787588,6.305247759,6.044404932
LOC111334564,3.407163826,3.602837479,3.274866037,3.08415776,3.072325735,3.07127734,3.095148209,3.342785582,3.153228422,3.749882487
LOC111334555,6.11667594,6.021621017,5.731845935,5.959692606,6.008122909,6.252324096,6.59727321,6.264574952,6.343574762,6.317880702
LOC111334543,6.848686911,6.861542013,7.803459229,7.480304125,7.668510803,7.298204393,7.255802696,7.51862477,7.316975639,7.101339241
LOC111334574,6.437202931,6.61993878,6.567191231,6.407725998,6.482801216,6.680865474,6.909837668,6.57237661,6.463718656,6.669800632
LOC111335095,2.042324343,1.815259578,1.838780436,1.66923561,1.932326295,1.870712726,1.660799001,1.539221683,1.493192267,1.920796949
LOC111334697,3.473885517,3.483323397,4.069204398,3.882505856,3.600835485,3.69107986,3.77883629,4.094343025,3.612884904,4.099328192
LOC111334253,3.187525402,3.629823102,3.292537266,3.691193229,3.68407347,3.51504065,3.915476406,3.383301793,3.104086812,3.128510214
LOC111334243,4.353732715,4.38767177,5.031162034,4.95228001,4.669733806,4.809456419,4.063803236,4.474970491,4.44654795,4.421576365
LOC111334973,3.78741212,4.027343195,4.019031552,3.826503887,3.472652239,3.223591308,3.403143333,3.400527146,3.820763276,3.841036347
LOC111333932,1.990316435,2.238693115,2.227023139,1.964933887,2.202799119,2.033444179,2.155296802,2.155163387,2.182987048,2.252090299
LOC111333921,2.620709351,2.850873993,3.225552974,3.165719802,3.336485611,3.475574656,3.32784687,2.884932384,2.795479621,3.037347301
LOC111334813,3.36205207,3.114437057,3.477059159,3.097325095,3.301144191,2.979130024,3.082688145,2.985721964,2.992540198,2.948555624
LOC111333845,3.756602359,3.918129424,3.531623672,4.087105169,4.138542459,4.200696096,4.146814386,4.102393423,4.110411968,4.033187342
LOC111333855,3.126019431,3.293156455,3.253642311,3.38290968,3.137575481,3.127998796,3.073932481,3.37144816,3.200090907,3.536881297
LOC111335119,1.978194039,1.917674562,1.904140618,2.166379555,2.224203622,1.71012057,2.172828472,1.816427973,2.191085873,2.174983688
LOC111334640,3.4333108,3.926106064,4.010007167,4.615036719,3.800176648,3.050447308,2.9792928,3.081393086,3.364800824,3.237754726
LOC111334822,6.384563586,6.339133646,6.656445474,6.295484954,6.494331423,7.032916097,6.677980435,6.468426115,6.41486228,6.585821907
LOC111334428,0.980101314,0.984674277,0.813199902,0.701489775,0.802665402,0.773934983,0.636770142,1.107098208,1.097785138,0.716428939
LOC111333819,3.422953048,3.357107832,3.416293154,3.813730795,3.528015802,3.553390951,3.698870015,3.687793195,3.354249777,3.399634928
LOC111335064,4.648956849,4.551697861,4.327557413,4.286494189,4.477200668,4.588347144,4.430078876,4.754485002,4.222540925,4.771624147
LOC111334834,1.286798495,1.292382088,0.993001775,1.064839975,0.829766818,0.950198884,0.958792035,0.756232543,1.372176846,1.205620392
LOC111334937,3.252622883,2.938546177,2.955796158,3.529884082,3.099110012,2.553693637,3.033285678,3.056922512,3.212702018,2.900399802
LOC111334528,1.777547904,1.591895551,1.248372662,1.791163156,1.521498648,1.594131645,1.358480685,1.65797494,1.660150515,1.385699822
LOC111334537,2.683926207,2.940347133,2.904488228,3.202486227,2.874621827,3.03520705,3.060543579,2.952800519,3.036970505,3.038748997
LOC111335290,1.876046505,1.882294861,1.502837138,2.181782018,1.892732117,2.044418929,2.158640053,1.801270544,1.683004551,1.723221149
LOC111334223,5.655932142,5.390942828,5.554029689,5.399862495,5.029464961,5.648724856,5.215774436,5.298182621,5.105716574,5.535460517
