"","pl_101","pl_102","pl_104","pl_106","pl_107","pl_111","pl_112","pl_113","pl_118","pl_119"
"LOC111337514",6,2,1,2,0,1,4,3,1,4
"LOC111337520",0,0,0,1,1,0,0,0,0,0
"LOC111337521",1,1,0,0,0,0,0,0,0,0
"LOC111337498",0,1,1,0,0,0,0,2,0,0
"LOC111337499",0,0,0,0,0,0,0,0,0,0
"LOC111337510",0,0,1,0,0,1,2,2,2,2
"LOC111337506",127,143,46,21,26,70,35,41,43,45
"LOC111337505",2,7,2,4,2,3,0,6,1,3
"LOC111337527",0,1,1,1,2,0,2,1,4,2
"LOC111337502",7,7,5,0,3,4,9,10,8,4
"LOC111337503",2,10,4,0,3,2,2,3,0,1
"LOC111337504",17,16,11,5,6,7,7,16,6,5
"LOC111337500",20,25,3,5,8,7,5,13,13,22
"LOC111337526",0,0,0,0,0,1,0,0,0,0
"LOC111337517",126,101,43,19,41,46,75,76,61,89
"LOC111337496",37,26,16,9,14,19,12,19,8,19
"LOC111337508",2,13,1,0,2,0,3,0,3,2
"LOC111337509",12,48,14,11,11,22,18,29,19,13
"LOC111337513",4,4,0,0,0,3,1,3,2,2
"LOC111337522",14,21,4,5,5,6,6,13,11,6
"LOC111337501",0,0,0,0,0,0,0,0,0,0
"LOC111337519",0,1,0,0,0,0,0,0,0,0
"LOC111337564",6,8,0,0,0,0,1,3,1,1
"LOC111337565",0,2,1,0,0,2,2,0,4,0
"LOC111337554",36,36,14,8,15,25,17,24,24,20
"LOC111337547",11,5,3,4,2,4,5,6,1,11
"LOC111337546",18,22,14,7,11,14,14,14,11,10
"LOC111337549",2,0,2,2,0,1,0,0,2,0
"LOC111337548",0,0,1,0,0,0,0,0,0,0
"LOC111337567",1,1,2,0,1,0,2,0,0,0
"LOC111337568",0,0,0,1,0,0,0,0,0,0
"LOC111337553",0,1,0,0,0,0,0,0,0,0
"LOC111337552",0,0,0,0,0,0,0,0,0,0
"LOC111337556",7,12,3,3,3,1,0,3,2,2
"LOC111337535",3,1,0,1,0,1,2,0,0,5
"LOC111337558",7,6,3,5,1,8,1,7,5,7
"LOC111337551",6,2,3,0,1,2,1,3,2,3
"LOC111337550",7,4,1,1,1,2,1,3,2,5
"LOC111337540",2,4,1,0,0,0,0,1,1,2
"LOC111337538",35,28,11,3,10,11,17,12,18,27
"LOC111337542",75,55,19,11,16,23,18,40,18,14
"LOC111337541",115,145,34,26,48,49,58,84,56,113
"LOC111337534",0,0,0,0,0,0,0,0,0,0
"LOC111337563",0,0,0,0,0,0,0,0,0,0
"LOC111337536",6,5,4,1,3,7,2,7,2,4
"LOC111337537",0,0,1,0,0,0,0,0,0,1
"LOC111337545",0,0,0,0,0,0,0,0,0,0
"LOC111337543",2,0,1,2,0,1,1,1,0,1
"LOC111337544",8,16,9,8,4,2,4,7,4,10
"LOC111337562",2,2,0,1,0,1,0,0,1,0
"LOC111337533",4,2,0,0,0,2,0,1,0,0
"LOC111337559",0,0,0,0,0,0,0,0,0,0
"LOC111337561",0,0,0,0,0,0,1,0,4,0
"LOC111337575",0,0,0,0,0,0,0,0,0,0
"LOC111337574",0,3,0,0,1,0,0,0,0,1
"LOC111337572",6,1,0,0,1,4,0,1,1,0
"LOC111337571",24,23,7,7,11,9,10,12,17,10
"LOC111337589",143,133,43,26,38,33,48,68,65,95
"LOC111337598",41,40,14,8,22,24,32,27,28,34
"LOC111337578",48,44,11,3,10,11,14,29,20,28
"LOC111337579",4,1,0,0,0,0,1,0,0,1
"LOC111337590",4,0,1,0,1,0,1,1,1,2
"LOC111337585",29,18,16,8,22,9,17,15,16,14
"LOC111337587",2,0,0,0,1,0,0,0,1,0
"LOC111337586",2,6,0,0,2,1,2,1,0,1
"LOC111337588",2,0,1,0,0,0,0,2,0,1
"LOC111337569",0,0,0,0,0,0,1,0,0,0
"LOC111337570",0,0,0,0,0,0,0,0,0,0
"LOC111337597",38,28,7,12,15,21,10,40,11,14
"LOC111337593",22,17,11,9,18,8,13,19,19,25
"LOC111337594",3,4,0,1,1,1,1,1,2,2
"LOC111337581",7,11,1,1,1,1,3,2,2,10
"LOC111337584",15,16,1,5,10,12,6,10,9,12
"LOC111337583",29,31,10,12,20,26,23,26,21,40
"LOC111337595",58,72,29,23,36,44,33,43,44,64
"LOC111337576",15,15,4,3,2,7,5,9,7,10
"LOC111337577",18,22,8,3,7,6,8,17,15,14
"LOC111337596",23,27,11,6,14,17,12,16,22,27
"LOC111337624",0,0,0,0,0,0,0,0,0,0
"LOC111337618",13,11,3,3,1,10,3,7,0,5
"LOC111337617",7,10,6,0,3,4,4,10,8,7
"LOC111337599",1,0,0,0,0,0,0,0,0,0
"LOC111337610",194,241,96,50,80,139,118,135,133,179
"LOC111337626",15,24,4,2,7,7,6,13,8,17
"LOC111337611",12,4,6,6,9,7,5,6,8,6
"LOC111337612",3,5,1,1,0,1,0,3,2,1
"LOC111337628",6,9,4,0,1,4,4,4,4,4
"LOC111337627",0,2,0,0,0,0,0,1,0,0
"LOC111337625",2,1,1,4,0,2,0,2,0,1
"LOC111337614",9,6,5,5,5,5,0,6,4,2
"LOC111337615",0,1,0,0,0,0,0,0,1,0
"LOC111337629",31,36,2,4,12,12,10,9,22,18
"LOC111337621",0,1,0,0,0,0,0,0,0,0
"Trnav-aac_9",0,0,0,0,0,0,0,0,0,0
"LOC111337604",0,0,0,0,0,0,0,0,0,0
"LOC111337608",4,6,5,2,5,3,0,9,4,5
"LOC111337605",78,42,21,18,24,31,25,29,40,37
"LOC111337609",0,0,0,0,0,0,0,0,0,0
"LOC111337600",14,20,4,6,3,6,13,16,13,9
"LOC111337623",4,4,1,0,3,0,0,1,1,0
"LOC111337616",0,0,0,0,2,1,0,0,0,1
"LOC111337606",10,8,2,1,7,8,8,7,3,3
"Trnaa-ggc_4",0,0,0,0,0,0,0,0,0,0
"LOC111337620",0,0,0,0,0,0,0,1,0,1
"LOC111337619",0,0,0,0,0,0,0,0,0,0
"LOC111337607",0,1,0,0,0,0,0,0,0,1
"LOC111337641",0,0,0,0,0,0,0,0,0,0
"LOC111337645",1,1,1,0,0,1,1,5,0,3
"LOC111337633",0,0,0,0,0,0,0,0,0,0
"LOC111337635",0,0,0,0,0,0,0,0,0,0
"LOC111337632",0,0,0,0,0,0,0,0,1,0
"LOC111337651",15,15,8,11,8,8,8,14,3,13
"LOC111337652",8,3,2,1,6,6,4,13,6,4
"LOC111337644",0,0,0,0,0,0,0,0,0,1
"LOC111337639",15,26,15,40,16,10,1,22,19,7
"LOC111337636",28,35,11,4,18,25,18,19,17,21
"LOC111337646",0,1,0,0,0,0,0,0,0,0
"LOC111337647",1,0,0,0,0,0,0,1,0,0
"LOC111337640",12,24,4,4,4,5,5,6,8,6
"LOC111337649",9,9,4,2,1,10,6,6,4,6
"LOC111337648",5,7,2,2,4,3,5,3,5,2
"LOC111337643",5,1,1,3,0,0,0,1,2,0
"LOC111337655",0,0,0,0,0,0,0,0,0,0
"LOC111337654",0,0,0,0,0,0,0,0,0,0
"LOC111337653",0,0,0,0,0,0,0,0,0,0
"LOC111337638",3,3,3,4,4,0,0,2,0,0
"LOC111337674",1,1,0,0,0,0,0,1,1,0
"LOC111337673",0,0,0,1,0,0,0,0,2,0
"LOC111337672",57,62,34,25,33,41,42,43,29,48
"LOC111337680",5,3,1,1,3,0,1,0,1,0
"LOC111337667",9,11,4,2,1,5,5,11,8,9
"LOC111337658",0,0,0,0,0,0,0,0,0,0
"LOC111337669",0,0,0,0,0,0,0,0,0,0
"LOC111337659",8,11,5,1,5,4,1,5,3,7
"LOC111337657",0,0,0,0,0,0,0,0,0,0
"LOC111337661",10,17,3,1,7,11,5,12,2,9
"LOC111337675",1,2,0,0,0,1,1,0,0,0
"LOC111337677",1,1,0,2,0,3,1,0,0,0
"LOC111337678",0,0,0,0,0,0,0,0,0,0
"LOC111337691",8,6,1,0,0,1,2,2,3,1
"LOC111337690",0,1,1,0,0,0,0,0,0,0
"LOC111337662",4,6,1,8,6,3,1,7,2,3
"LOC111337685",3,0,0,0,1,3,3,2,1,2
"LOC111337686",1,0,1,0,0,0,0,0,2,1
"LOC111337688",2,1,0,0,0,2,0,0,0,0
"LOC111337663",127,114,42,19,59,47,72,99,68,95
"LOC111337670",5,9,2,3,7,1,5,15,4,1
"LOC111337671",0,1,1,0,0,0,0,0,0,0
"LOC111337689",0,0,0,0,0,0,0,0,1,0
"LOC111337664",0,0,0,0,0,0,0,0,0,0
"LOC111337676",0,0,0,0,0,0,0,1,0,0
"LOC111337679",1,0,0,0,1,1,0,1,0,0
"LOC111337681",0,0,0,0,0,0,0,0,0,0
"LOC111337682",0,0,0,0,0,0,0,0,0,0
"LOC111337665",0,0,0,0,0,0,0,0,0,0
"LOC111337666",0,0,0,0,0,0,0,1,0,0
"LOC111337684",2,0,0,0,1,1,1,2,3,0
"LOC111337683",3,0,0,0,0,0,0,0,0,0
"LOC111337692",0,0,0,0,0,0,0,0,0,0
"LOC111337693",0,0,0,0,0,0,0,0,0,0
"LOC111337694",31,33,7,8,3,10,4,12,10,22
"LOC111337721",49,28,14,6,19,13,20,33,16,21
"LOC111337722",3,2,3,0,0,1,1,1,2,4
"LOC111337720",6,13,2,0,1,4,3,9,5,12
"LOC111337703",66,66,26,11,15,26,28,43,36,38
"LOC111337724",9,7,1,6,6,7,10,13,16,10
"LOC111337711",26,42,6,6,16,15,19,16,15,23
"LOC111337712",0,0,1,0,0,0,0,1,1,0
"LOC111337728",6,4,1,1,2,3,4,3,0,3
"LOC111337718",6,5,1,1,0,1,2,3,8,4
"LOC111337699",6,7,4,2,5,5,0,6,2,2
"LOC111337701",16,15,4,4,2,0,9,9,3,8
"LOC111337702",4,3,3,2,3,9,4,2,5,7
"LOC111337700",0,0,0,1,0,1,2,0,1,2
"LOC111337714",8,13,4,2,4,9,8,5,12,16
"LOC111337715",0,1,0,0,0,0,0,0,0,0
"Trnay-gua_7",2,1,0,0,0,0,0,0,0,0
"LOC111337706",2,6,0,0,0,1,0,1,0,1
"LOC111337708",16,17,9,6,8,8,4,10,5,12
"LOC111337709",22,13,6,14,10,7,23,15,11,15
"LOC111337710",47,46,35,22,34,43,33,43,32,56
"LOC111337716",0,0,0,0,0,1,0,1,0,0
"LOC111337725",0,1,0,0,0,0,0,0,0,0
"LOC111337727",6,6,1,0,0,3,0,1,5,0
"LOC111337696",2,1,0,1,0,0,0,0,0,0
"LOC111337704",18,17,5,5,7,4,6,11,9,8
"LOC111337705",56,54,34,23,32,19,18,50,42,44
"LOC111337713",3,1,1,0,0,0,2,0,0,3
"LOC111337698",0,0,0,0,0,0,0,0,0,0
"LOC111337723",0,0,1,0,1,0,1,2,0,0
"LOC111337717",4,2,0,0,0,1,0,0,1,2
"LOC111337719",7,6,5,2,6,5,4,3,6,7
"LOC111337749",0,3,0,0,0,0,2,1,0,0
"LOC111337735",254,258,44,28,73,87,170,260,153,173
"LOC111337736",0,0,0,2,0,0,0,0,0,0
"LOC111337744",8,2,0,6,2,5,1,4,0,6
"LOC111337737",0,1,0,0,0,0,0,0,1,0
"LOC111337745",38,17,5,6,9,13,13,19,20,21
"LOC111337756",129,129,45,29,50,56,52,116,65,64
"LOC111337738",3,1,3,0,3,0,0,5,1,1
"LOC111337751",29,26,5,4,11,12,14,15,15,11
"LOC111337753",11,11,2,3,4,8,4,9,8,5
"LOC111337750",2,7,0,2,4,4,3,3,4,6
"LOC111337754",17,8,5,1,2,7,5,10,6,11
"LOC111337747",103,82,37,32,38,95,61,79,49,76
"LOC111337746",279,215,65,32,85,88,126,136,100,170
"LOC111337748",0,1,2,0,0,2,4,8,0,10
"LOC111337757",7,8,0,0,0,4,4,4,7,3
"LOC111337739",0,0,0,0,0,0,0,0,0,0
"LOC111337740",56,67,38,34,34,39,37,43,29,51
"LOC111337742",13,9,7,1,9,7,5,1,11,9
"LOC111337755",2,0,1,3,3,0,0,3,4,2
"LOC111337741",93,92,41,28,38,25,38,57,54,68
"LOC111337758",11,7,6,2,10,7,2,10,3,6
"LOC111337731",2,2,0,0,2,2,1,2,1,2
"LOC111337730",12,8,5,3,4,6,7,13,7,8
"LOC111337734",0,0,0,0,0,0,0,0,0,0
"LOC111337732",3,3,0,1,1,0,1,0,0,1
"LOC111337780",40,34,8,7,13,12,21,23,16,30
"LOC111337760",841,838,569,383,560,620,766,650,776,867
"LOC111337779",16,11,6,3,10,8,6,15,14,9
"LOC111337789",14,16,1,1,0,3,2,4,2,4
"LOC111337781",22,20,5,2,3,12,5,14,8,12
"LOC111337785",2,0,0,0,0,1,2,0,1,1
"LOC111337774",37,36,14,8,18,39,19,33,20,19
"LOC111337778",15,21,3,4,2,7,4,9,3,7
"LOC111337776",150,125,34,21,44,44,60,75,70,93
"LOC111337775",32,22,18,13,11,6,4,8,14,15
"LOC111337788",0,1,0,0,0,0,0,0,0,1
"LOC111337782",0,0,0,0,0,0,0,0,1,0
"LOC111337787",2,2,1,0,1,0,2,2,1,1
"LOC111337761",1,0,0,0,0,0,0,0,0,0
"LOC111337786",1,3,1,0,0,0,1,1,0,0
"LOC111337764",0,0,0,0,0,0,0,1,0,0
"LOC111337765",0,0,0,0,1,0,0,0,0,0
"LOC111337767",0,0,0,0,0,0,0,0,0,0
"LOC111337768",0,0,0,0,0,0,0,0,0,0
"LOC111337770",2,3,1,0,1,1,0,0,4,4
"LOC111337771",0,0,0,0,0,0,0,0,0,0
"Trnat-agu_29",0,0,0,0,0,0,0,0,0,0
"LOC111337772",0,0,0,0,0,2,0,0,0,0
"LOC111337773",0,0,0,0,0,0,0,0,0,0
"LOC111337790",0,0,0,0,0,0,0,0,0,0
"LOC111337792",1,0,0,0,0,0,0,0,0,0
"LOC111337794",0,0,0,0,0,0,0,0,0,0
"LOC111337809",2,1,0,0,1,1,2,1,0,1
"LOC111337807",2,2,1,0,0,1,0,0,2,2
"LOC111337805",7,4,0,1,3,0,0,2,1,2
"LOC111337806",4,5,1,4,1,2,2,2,1,3
"LOC111337808",13,3,2,2,5,0,3,4,4,2
"LOC111337795",1,0,0,0,0,0,1,0,0,1
"LOC111337804",21,19,7,10,11,7,6,16,13,19
"LOC111337796",4,2,3,0,0,1,4,1,0,1
"LOC111337827",11,1,1,0,0,1,0,3,1,8
"LOC111337797",0,0,0,0,0,0,0,0,0,0
"LOC111337798",0,1,1,0,0,0,0,0,0,0
"LOC111337813",1,4,3,2,1,2,0,3,2,5
"LOC111337799",0,0,0,0,0,0,0,0,0,1
"LOC111337816",4,4,1,2,2,5,4,5,3,5
"LOC111337815",44,25,19,8,31,21,26,39,31,33
"LOC111337823",1,14,0,2,2,0,2,1,2,4
"LOC111337824",4,12,5,2,2,4,1,6,9,11
"LOC111337821",12,10,4,4,7,3,5,4,9,11
"LOC111337812",0,0,0,0,0,0,0,0,3,0
"LOC111337800",0,0,1,0,0,0,0,0,0,0
"LOC111337810",110,91,27,25,45,35,48,72,64,53
"LOC111337801",0,0,0,0,0,0,0,0,0,0
"LOC111337822",0,0,0,0,0,0,0,1,0,0
"LOC111337819",25,36,7,3,3,9,10,31,13,28
"LOC111337818",22,20,9,4,10,9,7,15,16,17
"LOC111337817",43,38,17,7,25,24,24,22,9,17
"LOC111337814",44,41,15,15,22,15,12,18,24,24
"LOC111337802",0,0,0,0,0,0,0,0,0,0
"LOC111337826",0,0,0,0,0,0,0,0,0,0
"LOC111337820",1,2,1,0,1,1,0,0,0,0
"LOC111337829",0,0,0,0,0,0,0,1,0,0
"LOC111337840",0,0,0,0,0,0,0,0,0,0
"Trnas-acu_3",0,0,0,0,0,0,0,0,0,0
"LOC111337831",0,1,0,1,0,0,0,0,1,0
"LOC111337833",0,0,0,0,0,0,0,0,0,0
"LOC111337837",45,25,7,5,12,14,8,13,17,23
"LOC111337839",7,10,1,2,5,1,1,8,1,8
"LOC111337838",56,67,20,3,9,27,14,46,13,40
"LOC111337828",27,37,10,6,8,14,6,31,19,13
"LOC111337836",73,84,11,6,9,17,25,30,24,47
"LOC111337841",0,1,0,0,0,0,1,1,0,0
"LOC111337842",0,0,0,0,0,0,0,0,0,0
"LOC111337843",0,0,0,0,0,0,0,0,0,0
"LOC111337845",0,0,1,0,0,0,0,0,0,0
"LOC111337846",0,0,0,0,0,0,0,0,0,0
"LOC111337871",0,1,0,0,1,0,0,0,0,0
"LOC111337850",0,0,0,0,0,0,0,0,0,0
"LOC111337869",20,25,4,5,9,8,5,6,9,11
"LOC111337870",2,2,1,1,1,0,1,1,1,1
"LOC111337861",18,21,12,17,13,12,5,23,8,6
"LOC111337868",18,14,4,3,3,9,14,10,15,21
"LOC111337851",0,0,0,0,0,0,1,0,0,0
"LOC111337853",0,0,0,0,0,0,0,0,0,0
"LOC111337867",6,1,3,2,2,0,1,3,1,1
"LOC111337854",23,20,7,7,9,19,13,17,14,16
"LOC111337862",5,2,0,1,1,2,1,1,1,3
"LOC111337864",87,77,22,17,29,24,28,43,41,33
"LOC111337860",0,0,2,0,0,1,0,0,0,1
"LOC111337848",0,0,0,0,0,0,0,0,0,0
"LOC111337849",0,0,0,0,0,0,0,0,0,0
"LOC111337855",0,0,0,0,0,0,0,0,0,0
"LOC111337866",0,0,0,0,0,0,0,1,0,0
"LOC111337856",0,0,0,0,1,1,0,1,0,0
"LOC111337872",1,1,0,0,1,0,0,0,1,0
"LOC111337857",1,1,0,0,1,0,0,2,2,0
"LOC111337858",0,2,0,0,0,2,0,0,0,0
"LOC111337874",1,2,1,0,2,0,0,1,0,1
"LOC111337873",2,3,1,0,0,5,0,1,2,0
"LOC111337865",4,6,3,2,2,1,2,2,6,2
"LOC111337859",9,2,0,0,4,1,1,5,2,4
"LOC111337900",0,0,0,0,3,0,2,1,0,1
"LOC111337907",16,20,10,4,9,6,8,27,11,10
"LOC111337894",17,11,6,4,8,8,3,12,9,14
"LOC111337883",157,120,79,61,111,71,74,137,89,88
"LOC111337885",3,3,0,4,1,0,1,1,2,1
"LOC111337884",5,1,1,3,2,3,5,2,2,1
"LOC111337901",5,0,1,0,1,3,1,2,3,2
"LOC111337888",0,0,0,0,0,0,0,0,0,0
"LOC111337887",32,30,13,7,11,11,4,11,6,14
"LOC111337878",9,17,6,6,9,22,18,28,10,20
"LOC111337877",0,0,1,0,0,0,0,0,0,2
"LOC111337908",0,0,0,0,0,0,0,0,0,2
"LOC111337893",16,13,4,6,6,6,4,7,8,8
"LOC111337892",17,21,9,10,17,19,32,50,41,43
"LOC111337902",25,9,1,4,9,12,16,19,6,20
"LOC111337903",11,9,5,8,14,12,15,17,15,15
"LOC111337891",11,17,12,6,9,10,12,15,12,13
"LOC111337904",17,17,10,4,13,7,12,20,9,20
"LOC111337895",11,6,2,2,8,0,0,7,1,5
"LOC111337896",31,20,16,10,16,25,22,35,26,30
"LOC111337897",15,6,1,1,1,4,3,4,5,7
"LOC111337879",2,1,1,3,1,2,0,1,0,2
"LOC111337880",7,18,3,9,10,11,14,14,7,17
"LOC111337881",24,28,3,5,17,7,14,15,23,29
"LOC111337905",0,0,0,0,0,0,0,0,0,1
"LOC111337889",5,0,1,1,0,0,1,0,0,0
"LOC111337906",0,0,0,0,0,0,0,0,0,0
"LOC111337899",0,0,0,0,0,0,0,0,0,0
"LOC111337886",0,0,0,0,0,0,0,0,0,0
"LOC111337923",55,35,29,18,35,27,29,27,34,33
"LOC111337925",88,86,73,64,60,37,39,98,21,43
"LOC111337912",0,0,0,0,0,0,0,0,0,0
"LOC111337926",0,0,0,0,0,0,0,0,0,0
"LOC111337929",0,0,0,0,0,0,0,0,0,0
"LOC111337930",1,0,0,0,0,0,1,0,0,0
"LOC111337927",1,4,1,0,1,0,4,1,3,0
"LOC111337928",2,4,1,0,0,1,3,0,2,1
"LOC111337909",0,0,0,0,0,0,0,1,0,0
"LOC111337913",0,0,0,0,0,0,0,0,0,0
"LOC111337910",2,2,1,0,2,1,0,4,0,0
"LOC111337911",0,0,0,0,0,0,0,0,0,0
"LOC111337916",0,0,0,0,0,0,0,0,0,0
"LOC111337917",0,1,0,0,0,0,0,0,0,0
"LOC111337922",0,0,0,0,0,0,0,0,0,0
"LOC111337918",0,0,0,0,0,0,0,0,0,0
"LOC111337921",0,0,0,0,0,0,0,0,0,0
"LOC111337933",0,0,0,0,0,0,0,0,0,0
"LOC111337949",0,0,0,0,0,0,0,0,0,0
"LOC111337946",86,104,40,23,36,47,35,79,44,71
"LOC111337945",496,348,240,125,224,458,384,533,417,523
"LOC111337936",28,33,17,17,19,13,10,38,18,23
"LOC111337940",344,450,145,67,135,178,210,226,168,285
"LOC111337942",20,28,16,10,11,23,20,20,16,12
"LOC111337948",0,0,0,0,0,0,0,0,1,0
"LOC111337944",7,8,2,5,1,1,5,10,3,5
"LOC111337943",25,23,3,6,5,8,9,11,8,21
"LOC111337947",24,29,13,4,12,7,4,9,7,20
"LOC111337931",43,34,9,17,10,11,5,30,11,17
"LOC111337938",1,1,0,0,0,0,0,0,1,0
"LOC111337939",5,7,0,1,5,1,1,3,3,5
"LOC111337934",0,0,0,0,0,0,0,0,0,0
"LOC111337935",1,6,0,0,0,1,1,3,9,2
"LOC111337950",0,0,0,0,0,0,0,0,0,0
"LOC111337952",1,0,0,0,0,2,0,0,0,0
"LOC111337977",4,6,2,0,0,4,2,3,1,1
"LOC111337969",8,3,7,2,4,2,2,3,3,6
"Trnai-gau_19",0,0,0,0,0,0,0,0,0,0
"LOC111337953",68,59,55,30,47,55,37,85,61,67
"LOC111337970",126,121,50,28,42,41,36,74,44,84
"LOC111337962",38,66,14,6,9,14,22,25,24,31
"LOC111337965",4,3,2,1,2,0,4,3,2,2
"LOC111337961",10,3,0,1,2,0,3,6,6,2
"LOC111337963",2,6,4,3,1,2,0,3,4,2
"LOC111337966",16,20,8,4,7,21,13,9,11,16
"LOC111337971",10,12,7,6,7,3,13,11,6,6
"LOC111337954",2,0,0,0,0,0,0,0,0,0
"LOC111337955",6,5,2,0,2,0,0,1,1,1
"LOC111337956",43,14,15,3,16,17,9,15,21,17
"LOC111337957",5,5,1,4,3,0,1,6,1,1
"LOC111337960",25,13,8,7,10,3,11,16,15,17
"LOC111337975",1,2,0,0,0,1,0,2,0,2
"LOC111337974",3,3,0,0,0,1,1,1,0,0
"LOC111337958",130,86,39,19,47,65,99,133,101,110
"LOC111337959",0,0,0,0,0,0,0,0,0,0
"LOC111337976",0,1,0,0,0,0,3,0,1,1
"LOC111337978",13,17,1,5,4,1,3,6,7,7
"LOC111337973",0,0,0,0,0,0,0,0,0,0
"LOC111337967",2,0,0,0,0,1,1,2,0,1
"LOC111337987",0,0,0,0,0,0,0,0,0,0
"LOC111337988",0,0,0,0,0,0,0,0,0,0
"LOC111337989",0,0,0,0,0,0,0,0,0,0
"LOC111337985",2,0,0,0,0,0,1,0,0,0
"LOC111337991",0,1,0,0,2,0,0,0,1,0
"LOC111337992",0,0,0,1,0,1,0,0,0,0
"LOC111337993",0,0,0,0,0,0,0,0,0,1
"LOC111337994",3,5,2,1,1,0,0,2,0,0
"LOC111337984",0,1,0,0,1,0,0,0,0,1
"LOC111337983",0,0,1,0,0,0,0,0,0,0
"LOC111337995",0,0,0,0,0,0,0,0,0,0
"LOC111337982",0,0,0,1,2,1,0,1,0,1
"LOC111337980",3,1,2,2,1,4,0,0,0,2
"LOC111338005",0,0,0,0,0,0,0,0,0,0
"LOC111337996",0,0,0,0,0,0,0,0,0,0
"LOC111338001",3,2,0,0,1,1,0,0,1,0
"LOC111338002",34,30,11,9,6,8,7,16,20,18
"LOC111337999",0,1,1,0,0,0,0,0,0,0
"LOC111338004",27,9,6,12,13,13,8,18,12,23
"LOC111338003",5,11,3,3,2,2,1,4,2,3
"LOC111338000",1,2,1,0,0,0,0,0,0,0
"LOC111338006",0,0,0,0,0,0,0,0,1,0
"LOC111338010",0,0,0,1,0,0,0,0,0,0
"LOC111338021",0,1,0,1,0,0,0,0,0,0
"LOC111338011",0,2,0,1,0,1,0,0,0,0
"LOC111338012",2,1,1,0,0,1,1,1,2,1
"LOC111338013",0,0,1,0,0,0,0,0,0,0
"LOC111338023",0,0,0,0,0,0,0,0,0,0
"LOC111338022",28,23,8,16,16,17,12,22,16,4
"LOC111338014",43,34,9,11,15,19,10,18,29,11
"LOC111338026",0,0,0,1,1,0,2,3,1,0
"LOC111338015",0,0,0,0,0,0,0,0,0,0
"LOC111338016",0,0,0,0,0,0,0,0,0,0
"LOC111338024",0,0,0,0,0,0,0,0,0,0
"LOC111338018",26,21,4,3,12,11,8,16,21,15
"LOC111338019",0,0,0,0,0,0,0,1,0,0
"LOC111338020",1,2,2,0,0,2,4,2,5,1
"LOC111338008",0,1,0,0,0,0,0,0,1,0
"LOC111338009",0,0,0,0,0,0,0,0,0,0
"LOC111338040",0,0,0,0,0,0,0,0,3,0
"LOC111338041",88,79,36,17,21,66,30,56,26,58
"LOC111338053",12,10,4,1,2,7,3,9,6,5
"LOC111338044",34,44,25,6,12,17,13,20,2,14
"LOC111338049",1,2,2,2,0,0,2,1,1,2
"LOC111338048",6,18,5,4,3,5,1,6,5,5
"LOC111338052",4,3,0,4,3,0,0,1,1,0
"LOC111338050",9,11,4,4,1,7,4,5,8,5
"LOC111338027",19,18,5,10,15,17,17,27,18,17
"LOC111338051",8,10,5,2,4,8,6,5,2,5
"LOC111338037",1,3,0,0,0,0,0,0,1,0
"LOC111338039",111,146,49,42,40,62,53,83,62,93
"LOC111338031",150,116,89,83,98,105,88,88,79,80
"LOC111338036",38,55,29,26,25,24,13,46,38,20
"LOC111338042",92,80,39,18,39,47,72,83,57,57
"LOC111338043",0,0,0,0,0,0,0,0,0,0
"LOC111338056",60,56,44,28,48,69,46,64,45,55
"LOC111338057",14,13,3,0,7,9,13,12,11,6
"LOC111338033",150,142,41,25,41,30,64,64,70,92
"LOC111338034",0,3,1,1,1,1,1,1,0,3
"LOC111338035",0,0,0,0,0,0,0,0,0,0
"LOC111338055",9,2,2,2,3,10,4,6,4,10
"LOC111338029",19,23,5,4,8,3,3,10,6,6
"LOC111338030",3,1,1,0,2,0,2,0,0,1
"LOC111338046",1,3,4,0,2,2,0,0,1,2
"LOC111338047",0,0,0,0,0,0,0,0,0,0
"LOC111338081",0,0,4,1,0,1,2,1,0,0
"LOC111338061",0,0,0,0,0,0,0,0,0,0
"LOC111338077",14,21,5,5,6,19,12,13,14,21
"LOC111338078",0,0,0,0,0,0,0,0,0,0
"LOC111338063",0,0,0,0,0,0,1,0,0,0
"LOC111338068",14,6,6,3,2,2,3,13,6,7
"LOC111338060",1,1,0,0,0,0,0,1,0,0
"LOC111338082",91,102,40,26,30,53,28,97,48,60
"LOC111338074",4,6,0,4,1,2,3,2,5,3
"LOC111338073",27,13,1,4,13,6,9,18,10,12
"LOC111338075",19,12,4,10,10,3,10,12,5,14
"LOC111338076",18,13,4,7,9,5,9,10,7,7
"LOC111338066",12,6,4,6,1,0,7,7,2,2
"LOC111338067",26,18,5,3,9,15,17,15,11,16
"LOC111338079",2,0,0,0,1,0,0,0,0,0
"LOC111338080",0,0,0,0,0,0,0,0,0,0
"LOC111338072",0,5,0,0,0,0,0,0,0,1
"LOC111338071",0,0,1,0,0,0,0,0,0,1
"LOC111338069",12,6,1,2,2,3,2,11,5,4
"LOC111338058",1,1,1,0,0,1,1,2,0,1
"LOC111338059",9,5,1,1,4,5,2,4,2,4
"LOC111338094",0,2,0,0,0,0,0,0,0,0
"LOC111338095",6,1,2,0,0,0,2,0,2,0
"LOC111338099",3,8,1,0,3,2,0,0,2,0
"LOC111338100",4,3,3,0,0,0,1,0,1,0
"LOC111338101",3,2,1,0,0,1,0,0,0,0
"LOC111338098",3,9,2,2,6,11,4,2,4,1
"LOC111338085",1,0,0,0,0,0,0,2,0,0
"LOC111338086",1,0,0,0,0,0,1,0,1,0
